order_id,order_date,cost,price,order_qty,sales,year,month,quarter,dayofweek,dayofyear,dayofmonth,weekofyear,BrandNameEn,CategoryNameEn,ChannelNameEn
3198,2014-08-21,132.86,156.96,27,3587.22,2014,8,3,3,233,21,34,7,2,0
3199,2014-12-16,71.26,765.09,29,2066.54,2014,12,4,1,350,16,51,7,2,2
3200,2014-06-22,321.18,423.89,28,8993.04,2014,6,2,6,173,22,25,10,5,2
3201,2015-02-10,181.10,314.51,8,1448.80,2015,2,1,1,41,10,7,6,5,2
3202,2014-08-06,256.97,904.18,11,2826.67,2014,8,3,2,218,6,32,9,4,0
3203,2015-06-17,245.52,333.21,10,2455.20,2015,6,2,2,168,17,25,9,2,3
3204,2015-11-19,323.13,18.25,19,6139.47,2015,11,4,3,323,19,47,6,5,0
3205,2015-04-04,352.88,848.15,14,4940.32,2015,4,2,5,94,4,14,5,5,2
3206,2015-06-12,456.52,936.20,39,6597.84,2015,6,2,4,163,12,24,11,3,0
3207,2015-06-25,11.30,664.98,48,542.40,2015,6,2,3,176,25,26,0,1,2
3208,2014-08-25,50.54,629.66,17,859.18,2014,8,3,0,237,25,35,7,0,1
3209,2015-03-23,457.25,932.43,48,6281.63,2015,3,1,0,82,23,13,6,1,1
3210,2015-09-16,474.78,585.58,23,10919.94,2015,9,3,2,259,16,38,9,2,1
3211,2015-03-02,300.52,752.10,9,2718.31,2015,3,1,0,61,2,10,0,5,1
3212,2015-08-16,390.39,439.99,13,5075.07,2015,8,3,6,228,16,33,11,5,3
3213,2015-02-01,177.39,285.70,26,4612.14,2015,2,1,6,32,1,5,9,0,0
3214,2015-09-29,124.90,476.07,6,749.40,2015,9,3,1,272,29,40,0,4,0
3215,2014-11-14,36.21,572.18,38,1375.98,2014,11,4,4,318,14,46,5,1,2
3216,2015-07-13,204.31,742.27,20,4086.20,2015,7,3,0,194,13,29,1,0,0
3217,2014-08-12,191.05,167.05,11,2101.55,2014,8,3,1,224,12,33,1,0,1
3218,2015-01-15,277.84,452.97,10,2778.40,2015,1,1,3,15,15,3,11,5,0
3219,2015-04-26,381.13,807.63,8,3049.04,2015,4,2,6,116,26,17,9,4,2
3220,2015-05-06,301.25,901.96,48,14460.00,2015,5,2,2,126,6,19,10,4,0
3221,2014-10-13,287.32,690.57,20,5746.40,2014,10,4,0,286,13,42,9,5,0
3222,2015-07-14,434.30,342.11,37,16069.10,2015,7,3,1,195,14,29,11,3,3
3223,2015-01-03,256.61,922.67,45,11547.45,2015,1,1,5,3,3,1,0,0,2
3224,2015-03-08,423.68,546.39,35,14828.80,2015,3,1,6,67,8,10,2,5,1
3225,2015-10-09,217.25,678.58,29,6300.25,2015,10,4,4,282,9,41,3,0,2
3226,2015-11-16,69.51,143.86,33,2293.83,2015,11,4,0,320,16,47,2,5,1
3227,2014-12-02,313.21,599.47,23,7203.83,2014,12,4,1,336,2,49,7,4,2
3228,2015-05-09,489.97,58.83,12,5879.64,2015,5,2,5,129,9,19,6,3,1
3229,2015-05-08,242.09,626.92,26,6294.34,2015,5,2,4,128,8,19,7,0,3
3230,2015-04-21,188.93,834.69,23,4345.39,2015,4,2,1,111,21,17,2,2,0
3231,2015-11-11,420.89,590.05,41,17256.49,2015,11,4,2,315,11,46,2,1,2
3232,2015-06-19,353.49,765.26,24,8483.76,2015,6,2,4,170,19,25,9,1,0
3233,2015-11-26,252.35,594.72,10,2523.50,2015,11,4,3,330,26,48,1,2,3
3234,2014-07-23,444.08,60.69,43,19095.44,2014,7,3,2,204,23,30,3,1,3
3235,2015-08-25,266.01,471.11,39,10374.39,2015,8,3,1,237,25,35,2,3,3
3236,2015-11-28,385.54,675.41,50,19277.00,2015,11,4,5,332,28,48,1,4,0
3237,2015-09-28,347.56,13.70,1,347.56,2015,9,3,0,271,28,40,10,4,3
3238,2014-06-04,227.01,768.11,3,681.03,2014,6,2,2,155,4,23,11,3,1
3239,2015-02-11,127.08,454.98,29,3685.32,2015,2,1,2,42,11,7,0,0,3
3240,2014-06-15,114.37,749.14,35,4002.95,2014,6,2,6,166,15,24,2,3,3
3241,2014-10-11,171.88,634.50,31,5328.28,2014,10,4,5,284,11,41,2,2,1
3242,2015-12-31,378.19,458.09,17,2607.38,2015,12,4,3,365,31,53,6,1,1
3243,2015-07-25,336.54,992.13,50,16827.00,2015,7,3,5,206,25,30,12,2,1
3244,2015-03-09,304.07,862.50,25,7601.75,2015,3,1,0,68,9,11,0,4,0
3245,2014-12-31,130.90,109.13,36,2065.39,2014,12,4,2,365,31,1,10,4,1
3246,2015-01-25,115.40,169.47,11,779.54,2015,1,1,6,25,25,4,12,5,2
3247,2015-02-05,449.24,177.39,6,2695.44,2015,2,1,3,36,5,6,12,3,1
3248,2014-11-28,364.71,512.87,7,2552.97,2014,11,4,4,332,28,48,2,5,2
3249,2015-07-29,454.81,105.08,27,12279.87,2015,7,3,2,210,29,31,4,1,0
3250,2015-03-23,357.10,950.73,44,15712.40,2015,3,1,0,82,23,13,0,3,1
3251,2014-08-25,184.54,560.02,3,553.62,2014,8,3,0,237,25,35,11,5,1
3252,2015-09-01,333.40,542.32,21,7001.40,2015,9,3,1,244,1,36,9,1,1
3253,2015-02-13,88.97,691.24,29,2580.13,2015,2,1,4,44,13,7,5,1,0
3254,2014-12-12,252.16,460.25,36,9077.76,2014,12,4,4,346,12,50,3,5,2
3255,2014-07-30,260.33,561.27,9,2342.97,2014,7,3,2,211,30,31,9,2,2
3256,2015-01-10,156.93,390.37,38,5963.34,2015,1,1,5,10,10,2,7,5,2
3257,2015-07-08,490.98,832.89,25,12274.50,2015,7,3,2,189,8,28,3,0,3
3258,2015-02-16,121.89,764.21,18,2194.02,2015,2,1,0,47,16,8,6,1,1
3259,2015-01-10,484.10,201.57,4,1936.40,2015,1,1,5,10,10,2,6,4,3
3260,2015-09-07,162.08,498.59,45,7293.60,2015,9,3,0,250,7,37,10,3,0
3261,2015-06-22,260.36,3.80,22,5727.92,2015,6,2,0,173,22,26,4,0,1
3262,2015-05-20,496.97,935.55,11,5466.67,2015,5,2,2,140,20,21,2,4,1
3263,2014-09-02,42.27,415.06,8,338.16,2014,9,3,1,245,2,36,1,3,2
3264,2015-07-15,79.98,781.46,15,1199.70,2015,7,3,2,196,15,29,4,1,2
3265,2015-05-30,152.29,347.23,23,3502.67,2015,5,2,5,150,30,22,4,3,3
3266,2015-11-16,72.47,259.73,12,869.64,2015,11,4,0,320,16,47,2,0,2
3267,2015-09-17,160.01,751.41,49,7840.49,2015,9,3,3,260,17,38,7,0,0
3268,2015-07-22,168.81,663.80,46,7765.26,2015,7,3,2,203,22,30,9,1,1
3269,2015-05-10,488.09,12.57,37,18059.33,2015,5,2,6,130,10,19,5,2,1
3270,2014-08-18,195.19,605.63,30,5855.70,2014,8,3,0,230,18,34,1,4,3
3271,2015-01-05,102.77,689.63,25,2569.25,2015,1,1,0,5,5,2,0,5,1
3272,2015-03-01,207.21,452.68,24,4973.04,2015,3,1,6,60,1,9,9,3,0
3273,2015-02-05,227.66,994.21,42,9561.72,2015,2,1,3,36,5,6,7,2,0
3274,2015-06-19,398.38,371.20,46,18325.48,2015,6,2,4,170,19,25,4,4,1
3275,2015-06-27,329.25,868.85,41,13499.25,2015,6,2,5,178,27,26,7,5,1
3276,2014-10-30,393.55,301.84,30,11806.50,2014,10,4,3,303,30,44,1,5,1
3277,2015-01-06,221.70,885.30,42,9311.40,2015,1,1,1,6,6,2,9,0,2
3278,2015-10-25,420.59,820.75,43,18085.37,2015,10,4,6,298,25,43,3,4,2
3279,2015-08-03,30.01,76.15,29,718.22,2015,8,3,0,215,3,32,0,0,0
3280,2016-01-01,402.06,360.12,38,5496.73,2016,1,1,4,1,1,53,6,4,2
3281,2015-03-30,465.52,197.01,7,3258.64,2015,3,1,0,89,30,14,6,0,1
3282,2015-07-10,86.44,608.72,35,3025.40,2015,7,3,4,191,10,28,1,3,1
3283,2014-09-07,17.06,702.00,8,136.48,2014,9,3,6,250,7,36,6,0,1
3284,2015-09-02,142.34,421.49,5,1254.96,2015,9,3,2,245,2,36,3,4,2
3285,2014-12-23,491.87,756.20,8,3934.96,2014,12,4,1,357,23,52,11,1,2
3286,2015-06-13,288.67,638.59,18,5196.06,2015,6,2,5,164,13,24,8,2,2
3287,2014-08-14,104.74,92.58,33,3456.42,2014,8,3,3,226,14,33,9,5,1
3288,2014-08-27,85.24,595.68,17,1449.08,2014,8,3,2,239,27,35,10,5,0
3289,2014-09-14,417.07,265.65,39,16265.73,2014,9,3,6,257,14,37,4,0,3
3290,2015-06-23,237.67,497.25,6,1426.02,2015,6,2,1,174,23,26,9,5,2
3291,2014-07-11,144.85,117.40,33,4780.05,2014,7,3,4,192,11,28,2,4,1
3292,2014-06-05,419.56,955.99,4,1678.24,2014,6,2,3,156,5,23,8,5,1
3293,2015-09-08,145.47,174.77,46,6691.62,2015,9,3,1,251,8,37,4,3,1
3294,2015-03-15,108.30,143.84,12,1299.60,2015,3,1,6,74,15,11,2,2,2
3295,2015-01-19,408.43,200.00,37,15111.91,2015,1,1,0,19,19,4,0,0,1
3296,2014-06-28,179.53,471.06,2,359.06,2014,6,2,5,179,28,26,4,1,3
3297,2015-05-07,149.92,786.53,24,3598.08,2015,5,2,3,127,7,19,10,3,3
3298,2015-03-03,174.59,584.54,36,6285.24,2015,3,1,1,62,3,10,0,2,0
3299,2014-10-02,417.89,414.35,38,15879.82,2014,10,4,3,275,2,40,5,1,2
3300,2015-10-04,308.72,524.12,49,15127.28,2015,10,4,6,277,4,40,7,3,3
3301,2015-07-05,220.66,325.00,14,3089.24,2015,7,3,6,186,5,27,9,3,2
3302,2015-09-09,58.50,680.93,23,1345.50,2015,9,3,2,252,9,37,6,4,0
3303,2014-11-16,296.03,822.75,22,6512.66,2014,11,4,6,320,16,46,11,3,3
3304,2014-09-03,264.51,118.34,33,8728.83,2014,9,3,2,246,3,36,2,1,2
3305,2015-12-18,300.06,92.22,16,4800.96,2015,12,4,4,352,18,51,2,5,0
3306,2015-07-11,86.44,905.87,8,691.52,2015,7,3,5,192,11,28,0,2,0
3307,2014-07-25,98.41,494.42,25,2460.25,2014,7,3,4,206,25,30,3,1,0
3308,2015-09-10,391.57,128.10,46,18012.22,2015,9,3,3,253,10,37,8,2,0
3309,2014-10-07,331.97,905.69,6,1991.82,2014,10,4,1,280,7,41,8,4,0
3310,2015-04-21,392.96,852.71,6,2357.76,2015,4,2,1,111,21,17,4,5,0
3311,2014-09-09,478.88,58.48,10,4788.80,2014,9,3,1,252,9,37,4,5,2
3312,2015-07-20,364.11,995.44,17,6189.87,2015,7,3,0,201,20,30,0,3,0
3313,2014-12-17,120.24,430.04,18,2164.32,2014,12,4,2,351,17,51,7,2,0
3314,2014-09-08,350.68,263.16,50,17534.00,2014,9,3,0,251,8,37,12,0,2
3315,2014-11-13,486.93,600.13,11,5356.23,2014,11,4,3,317,13,46,0,0,3
3316,2015-04-18,398.43,877.22,31,12351.33,2015,4,2,5,108,18,16,4,5,3
3317,2015-10-14,331.57,881.35,6,1989.42,2015,10,4,2,287,14,42,2,3,1
3318,2015-04-06,68.92,307.68,1,68.92,2015,4,2,0,96,6,15,7,5,0
3319,2015-08-12,131.46,602.72,24,3155.04,2015,8,3,2,224,12,33,10,5,2
3320,2015-05-05,19.77,413.81,30,593.10,2015,5,2,1,125,5,19,12,0,3
3321,2015-06-27,114.18,386.49,10,1141.80,2015,6,2,5,178,27,26,12,5,3
3322,2014-07-15,112.78,349.09,9,1015.02,2014,7,3,1,196,15,29,8,3,1
3323,2015-11-12,45.75,504.51,28,1281.00,2015,11,4,3,316,12,46,6,4,1
3324,2014-07-07,271.55,91.99,20,5431.00,2014,7,3,0,188,7,28,4,5,3
3325,2015-06-08,335.94,637.75,26,8734.44,2015,6,2,0,159,8,24,3,3,1
3326,2015-04-27,314.70,617.47,5,1573.50,2015,4,2,0,117,27,18,11,0,2
3327,2014-06-19,222.46,196.30,16,3559.36,2014,6,2,3,170,19,25,12,5,1
3328,2015-05-21,467.48,96.71,31,14491.88,2015,5,2,3,141,21,21,6,1,2
3329,2015-05-31,151.34,381.41,15,2699.69,2015,5,2,6,151,31,22,3,1,3
3330,2014-08-06,47.37,999.58,46,6158.13,2014,8,3,2,218,6,32,9,3,0
3331,2015-09-28,163.57,541.31,8,1858.40,2015,9,3,0,271,28,40,3,0,3
3332,2015-03-19,466.12,123.22,19,8856.28,2015,3,1,3,78,19,12,10,3,1
3333,2015-09-16,20.14,324.55,40,805.60,2015,9,3,2,259,16,38,11,5,2
3334,2014-10-14,367.16,128.15,1,367.16,2014,10,4,1,287,14,42,5,2,3
3335,2015-10-31,9.33,942.12,33,307.89,2015,10,4,5,304,31,44,3,2,2
3336,2015-11-06,254.60,529.58,37,9420.20,2015,11,4,4,310,6,45,7,1,3
3337,2015-12-13,446.07,721.35,4,1784.28,2015,12,4,6,347,13,50,0,5,3
3338,2014-11-23,124.86,512.98,2,249.72,2014,11,4,6,327,23,47,6,2,0
3339,2015-07-01,94.47,442.18,29,2739.63,2015,7,3,2,182,1,27,8,0,0
3340,2015-02-24,422.86,532.58,1,422.86,2015,2,1,1,55,24,9,1,0,2
3341,2014-10-31,287.28,398.65,25,7182.00,2014,10,4,4,304,31,44,9,1,3
3342,2015-03-21,281.21,676.91,43,12092.03,2015,3,1,5,80,21,12,8,1,0
3343,2015-09-11,405.60,935.04,40,16224.00,2015,9,3,4,254,11,37,2,5,0
3344,2014-06-26,367.38,764.39,47,17266.86,2014,6,2,3,177,26,26,4,3,1
3345,2014-11-04,365.46,226.19,36,13156.56,2014,11,4,1,308,4,45,4,5,2
3346,2015-09-01,274.06,477.99,46,12606.76,2015,9,3,1,244,1,36,9,1,3
3347,2014-07-09,44.66,910.02,38,1697.08,2014,7,3,2,190,9,28,5,4,1
3348,2014-11-18,173.04,965.73,15,2595.60,2014,11,4,1,322,18,47,1,1,2
3349,2014-11-02,32.82,931.69,24,787.68,2014,11,4,6,306,2,44,5,0,2
3350,2014-11-29,104.18,126.61,10,1041.80,2014,11,4,5,333,29,48,10,3,0
3351,2015-07-26,406.06,138.15,18,7309.08,2015,7,3,6,207,26,30,8,0,0
3352,2016-01-01,12.31,965.28,47,578.57,2016,1,1,4,1,1,53,10,5,0
3353,2015-12-28,382.81,403.49,10,3828.10,2015,12,4,0,362,28,53,6,3,2
3354,2014-11-12,227.44,217.90,13,2956.72,2014,11,4,2,316,12,46,10,0,2
3355,2015-11-16,315.99,682.45,18,5687.82,2015,11,4,0,320,16,47,11,0,3
3356,2015-02-15,50.47,269.18,4,201.88,2015,2,1,6,46,15,7,0,2,0
3357,2015-01-30,477.84,925.37,8,3822.72,2015,1,1,4,30,30,5,0,0,0
3358,2015-12-30,123.76,696.36,34,4207.84,2015,12,4,2,364,30,53,11,4,0
3359,2015-05-08,226.22,483.07,6,1357.32,2015,5,2,4,128,8,19,0,2,0
3360,2015-07-02,281.90,41.36,45,12685.50,2015,7,3,3,183,2,27,6,4,3
3361,2015-11-16,143.71,568.22,38,5460.98,2015,11,4,0,320,16,47,7,0,1
3362,2015-10-23,182.58,287.26,12,2190.96,2015,10,4,4,296,23,43,11,2,3
3363,2015-04-12,363.36,677.49,18,6540.48,2015,4,2,6,102,12,15,12,0,3
3364,2014-08-05,63.25,359.97,10,632.50,2014,8,3,1,217,5,32,12,2,3
3365,2014-10-04,277.03,905.58,27,7479.81,2014,10,4,5,277,4,40,0,0,3
3366,2014-07-03,170.85,99.83,35,5979.75,2014,7,3,3,184,3,27,7,2,2
3367,2014-12-31,419.20,755.53,45,18864.00,2014,12,4,2,365,31,1,8,1,1
3368,2015-02-02,388.43,343.94,22,8545.46,2015,2,1,0,33,2,6,4,2,0
3369,2015-02-14,388.12,294.67,42,16301.04,2015,2,1,5,45,14,7,5,1,0
3370,2015-08-02,393.32,229.05,28,11012.96,2015,8,3,6,214,2,31,10,3,1
3371,2015-03-30,145.98,937.84,27,3941.46,2015,3,1,0,89,30,14,11,2,2
3372,2014-11-20,248.39,372.53,12,2980.68,2014,11,4,3,324,20,47,11,3,0
3373,2015-01-05,179.58,666.31,49,8799.42,2015,1,1,0,5,5,2,3,3,0
3374,2014-06-16,61.38,614.91,49,3007.62,2014,6,2,0,167,16,25,2,5,3
3375,2015-03-20,19.72,701.67,18,354.96,2015,3,1,4,79,20,12,7,4,1
3376,2014-10-02,7.62,490.67,12,91.44,2014,10,4,3,275,2,40,7,2,2
3377,2015-07-20,389.44,691.14,21,8178.24,2015,7,3,0,201,20,30,5,1,2
3378,2015-08-05,68.13,789.54,9,613.17,2015,8,3,2,217,5,32,10,3,3
3379,2015-05-11,460.17,429.06,30,13805.10,2015,5,2,0,131,11,20,7,4,0
3380,2014-07-09,253.14,132.11,43,10885.02,2014,7,3,2,190,9,28,9,2,3
3381,2015-09-13,302.24,148.72,44,13298.56,2015,9,3,6,256,13,37,9,3,3
3382,2014-10-18,206.36,594.07,8,1650.88,2014,10,4,5,291,18,42,11,0,0
3383,2015-03-19,227.05,292.90,1,227.05,2015,3,1,3,78,19,12,9,0,0
3384,2015-03-08,25.91,916.41,6,155.46,2015,3,1,6,67,8,10,5,1,1
3385,2014-08-01,140.82,747.23,32,4506.24,2014,8,3,4,213,1,31,2,1,0
3386,2015-11-22,264.49,169.35,16,4231.84,2015,11,4,6,326,22,47,2,2,2
3387,2015-09-15,433.12,582.39,47,20356.64,2015,9,3,1,258,15,38,1,1,1
3388,2015-08-19,387.17,933.05,34,13163.78,2015,8,3,2,231,19,34,7,3,1
3389,2015-08-09,332.22,159.46,10,3322.20,2015,8,3,6,221,9,32,2,1,3
3390,2015-08-18,289.47,844.18,31,8973.57,2015,8,3,1,230,18,34,7,1,0
3391,2015-08-08,50.04,57.77,8,400.32,2015,8,3,5,220,8,32,4,4,3
3392,2015-12-02,363.45,832.23,3,1090.35,2015,12,4,2,336,2,49,9,4,2
3393,2014-07-22,253.03,168.82,17,4301.51,2014,7,3,1,203,22,30,8,0,3
3394,2015-05-08,61.99,799.32,29,1797.71,2015,5,2,4,128,8,19,9,1,1
3395,2015-03-10,267.11,678.45,26,6944.86,2015,3,1,1,69,10,11,10,3,1
3396,2015-01-05,57.61,542.67,9,518.49,2015,1,1,0,5,5,2,11,0,0
3397,2014-11-07,342.73,216.08,50,17136.50,2014,11,4,4,311,7,45,0,1,1
3398,2014-10-17,417.43,100.65,50,20871.50,2014,10,4,4,290,17,42,11,5,3
3399,2015-07-22,247.93,963.55,28,6942.04,2015,7,3,2,203,22,30,0,0,2
3400,2015-05-24,92.83,540.02,39,3620.37,2015,5,2,6,144,24,21,11,4,2
3401,2014-11-06,33.84,589.26,39,1319.76,2014,11,4,3,310,6,45,7,5,1
3402,2015-10-04,58.20,139.54,37,2153.40,2015,10,4,6,277,4,40,5,0,2
3403,2014-10-23,408.16,286.16,14,5714.24,2014,10,4,3,296,23,43,3,4,1
3404,2015-09-25,467.95,725.39,49,22929.55,2015,9,3,4,268,25,39,10,5,3
3405,2015-03-25,416.80,713.15,19,7919.20,2015,3,1,2,84,25,13,6,1,0
3406,2015-08-09,436.85,415.68,16,6989.60,2015,8,3,6,221,9,32,0,0,0
3407,2014-07-05,490.37,929.82,40,19614.80,2014,7,3,5,186,5,27,3,1,2
3408,2015-07-16,333.59,36.66,43,14344.37,2015,7,3,3,197,16,29,2,0,2
3409,2015-12-24,401.66,451.58,41,16468.06,2015,12,4,3,358,24,52,6,2,3
3410,2015-09-02,489.23,948.62,37,18101.51,2015,9,3,2,245,2,36,7,4,3
3411,2014-11-24,390.20,241.64,36,14047.20,2014,11,4,0,328,24,48,9,3,1
3412,2015-07-03,228.85,64.50,15,3432.75,2015,7,3,4,184,3,27,9,4,2
3413,2014-08-24,437.67,663.62,22,9628.74,2014,8,3,6,236,24,34,6,1,0
3414,2014-12-16,231.38,865.19,36,8329.68,2014,12,4,1,350,16,51,9,5,0
3415,2014-12-28,423.05,505.65,5,2115.25,2014,12,4,6,362,28,52,8,1,2
3416,2014-09-19,86.55,397.52,9,1620.77,2014,9,3,4,262,19,38,2,0,3
3417,2015-04-27,44.16,35.83,41,1810.56,2015,4,2,0,117,27,18,0,2,0
3418,2015-05-21,237.17,622.61,42,9961.14,2015,5,2,3,141,21,21,1,0,3
3419,2015-03-31,365.59,732.50,28,10236.52,2015,3,1,1,90,31,14,10,0,0
3420,2015-11-23,263.17,111.51,40,10526.80,2015,11,4,0,327,23,48,5,4,1
3421,2015-12-01,368.10,502.04,32,6291.65,2015,12,4,1,335,1,49,3,3,2
3422,2015-11-06,153.56,508.23,50,6162.25,2015,11,4,4,310,6,45,11,0,1
3423,2015-10-23,360.20,402.34,28,10085.60,2015,10,4,4,296,23,43,10,0,3
3424,2014-08-11,159.85,319.81,19,3037.15,2014,8,3,0,223,11,33,8,0,3
3425,2014-12-03,369.85,588.01,50,18492.50,2014,12,4,2,337,3,49,4,3,0
3426,2014-12-28,199.05,720.28,14,2786.70,2014,12,4,6,362,28,52,11,0,2
3427,2015-07-24,57.73,26.94,26,1500.98,2015,7,3,4,205,24,30,6,4,3
3428,2014-12-23,165.12,781.27,28,4623.36,2014,12,4,1,357,23,52,3,0,3
3429,2015-12-28,466.81,196.52,41,19139.21,2015,12,4,0,362,28,53,4,1,0
3430,2015-08-05,87.57,954.10,9,788.13,2015,8,3,2,217,5,32,8,1,0
3431,2014-08-03,459.38,628.27,4,1837.52,2014,8,3,6,215,3,31,11,4,3
3432,2014-10-29,75.92,884.65,42,3188.64,2014,10,4,2,302,29,44,4,2,0
3433,2015-02-21,9.37,651.43,42,393.54,2015,2,1,5,52,21,8,10,3,1
3434,2015-04-29,285.69,620.78,50,14284.50,2015,4,2,2,119,29,18,11,2,2
3435,2015-06-28,126.44,881.28,33,4172.52,2015,6,2,6,179,28,26,4,4,0
3436,2014-10-26,497.23,60.08,14,6961.22,2014,10,4,6,299,26,43,4,0,3
3437,2015-10-13,120.78,751.88,38,4589.64,2015,10,4,1,286,13,42,1,2,0
3438,2015-10-28,461.40,253.87,41,18917.40,2015,10,4,2,301,28,44,7,4,1
3439,2015-03-31,477.50,573.83,15,7162.50,2015,3,1,1,90,31,14,11,5,1
3440,2014-06-05,256.19,421.95,29,7429.51,2014,6,2,3,156,5,23,1,0,3
3441,2015-08-16,476.56,638.78,30,14296.80,2015,8,3,6,228,16,33,11,4,1
3442,2014-08-11,49.81,552.40,48,2390.88,2014,8,3,0,223,11,33,10,3,0
3443,2015-05-16,411.61,296.03,8,3292.88,2015,5,2,5,136,16,20,5,0,0
3444,2014-11-02,318.25,342.13,20,6365.00,2014,11,4,6,306,2,44,3,2,1
3445,2015-04-20,424.23,805.78,33,13999.59,2015,4,2,0,110,20,17,3,4,2
3446,2015-01-27,65.95,682.89,41,2703.95,2015,1,1,1,27,27,5,1,0,3
3447,2015-04-20,150.99,311.36,37,5586.63,2015,4,2,0,110,20,17,12,5,2
3448,2015-06-05,470.64,952.82,22,10354.08,2015,6,2,4,156,5,23,9,0,1
3449,2015-07-03,377.61,866.71,31,11705.91,2015,7,3,4,184,3,27,4,1,0
3450,2014-12-06,14.01,997.94,21,294.21,2014,12,4,5,340,6,49,2,3,0
3451,2015-04-03,445.06,764.32,25,11126.50,2015,4,2,4,93,3,14,6,3,3
3452,2015-05-13,306.16,987.22,20,6123.20,2015,5,2,2,133,13,20,5,5,1
3453,2015-04-06,288.75,392.11,29,8373.75,2015,4,2,0,96,6,15,2,5,2
3454,2015-11-12,338.55,923.79,13,4401.15,2015,11,4,3,316,12,46,8,5,2
3455,2014-10-13,240.31,963.94,6,1441.86,2014,10,4,0,286,13,42,0,3,1
3456,2015-11-21,151.14,591.54,27,4080.78,2015,11,4,5,325,21,47,12,5,2
3457,2015-10-11,147.51,430.65,24,3540.24,2015,10,4,6,284,11,41,11,1,1
3458,2014-09-18,208.83,225.78,21,4385.43,2014,9,3,3,261,18,38,9,0,3
3459,2015-02-28,438.25,593.41,26,11394.50,2015,2,1,5,59,28,9,11,5,1
3460,2015-09-21,348.62,475.04,27,9412.74,2015,9,3,0,264,21,39,1,0,0
3461,2015-09-25,358.28,884.77,9,3224.52,2015,9,3,4,268,25,39,10,2,2
3462,2014-07-17,487.87,91.51,38,18539.06,2014,7,3,3,198,17,29,9,4,1
3463,2015-11-07,164.15,761.95,29,4760.35,2015,11,4,5,311,7,45,8,2,0
3464,2015-10-20,316.30,794.87,44,13917.20,2015,10,4,1,293,20,43,4,0,0
3465,2015-07-24,57.22,888.06,39,2231.58,2015,7,3,4,205,24,30,6,0,1
3466,2015-09-18,156.62,615.35,3,469.86,2015,9,3,4,261,18,38,2,5,3
3467,2014-08-02,346.90,436.61,20,6938.00,2014,8,3,5,214,2,31,6,4,2
3468,2014-09-06,257.76,311.00,28,7217.28,2014,9,3,5,249,6,36,3,4,2
3469,2015-02-11,175.07,818.51,36,6302.52,2015,2,1,2,42,11,7,12,0,3
3470,2015-09-09,306.42,481.05,30,9192.60,2015,9,3,2,252,9,37,9,0,3
3471,2014-10-31,299.03,917.05,18,5382.54,2014,10,4,4,304,31,44,3,2,0
3472,2014-12-26,476.57,979.64,19,9054.83,2014,12,4,4,360,26,52,9,4,3
3473,2015-08-16,138.83,338.30,38,5275.54,2015,8,3,6,228,16,33,10,1,2
3474,2015-09-16,106.18,27.36,26,2760.68,2015,9,3,2,259,16,38,10,0,1
3475,2015-02-11,322.84,122.81,12,3874.08,2015,2,1,2,42,11,7,10,2,2
3476,2014-06-20,37.12,169.96,23,853.76,2014,6,2,4,171,20,25,8,0,1
3477,2015-03-21,79.59,759.17,36,2865.24,2015,3,1,5,80,21,12,1,3,3
3478,2014-08-14,333.60,801.53,3,2485.83,2014,8,3,3,226,14,33,9,5,2
3479,2015-05-04,315.28,566.28,14,4413.92,2015,5,2,0,124,4,19,4,3,0
3480,2015-08-19,246.12,41.38,49,12059.88,2015,8,3,2,231,19,34,11,3,1
3481,2015-06-02,498.66,124.14,2,997.32,2015,6,2,1,153,2,23,8,4,1
3482,2015-12-22,362.49,65.92,19,6887.31,2015,12,4,1,356,22,52,3,0,2
3483,2014-07-23,309.00,426.30,20,3295.66,2014,7,3,2,204,23,30,11,3,0
3484,2014-09-08,197.87,251.79,17,3363.79,2014,9,3,0,251,8,37,0,2,3
3485,2015-09-20,452.89,793.62,5,2264.45,2015,9,3,6,263,20,38,5,3,3
3486,2015-10-27,15.89,277.02,30,4353.61,2015,10,4,1,300,27,44,8,5,1
3487,2015-03-03,22.65,297.98,36,4354.73,2015,3,1,1,62,3,10,3,1,2
3488,2015-02-14,112.31,822.75,21,2358.51,2015,2,1,5,45,14,7,9,1,1
3489,2015-08-08,483.02,514.64,40,19320.80,2015,8,3,5,220,8,32,5,2,3
3490,2015-01-08,25.35,604.46,9,228.15,2015,1,1,3,8,8,2,9,2,2
3491,2015-05-23,341.54,120.75,45,15369.30,2015,5,2,5,143,23,21,3,0,1
3492,2014-09-13,192.09,837.18,25,4802.25,2014,9,3,5,256,13,37,7,1,1
3493,2015-10-01,263.85,719.74,21,5540.85,2015,10,4,3,274,1,40,1,0,2
3494,2015-10-05,68.90,604.41,37,2549.30,2015,10,4,0,278,5,41,4,1,0
3495,2015-12-31,414.64,630.01,27,11195.28,2015,12,4,3,365,31,53,1,1,2
3496,2015-02-21,359.40,686.26,7,2515.80,2015,2,1,5,52,21,8,1,4,2
3497,2015-02-15,52.06,135.85,40,2082.40,2015,2,1,6,46,15,7,5,3,2
3498,2015-05-29,103.79,176.58,31,3217.49,2015,5,2,4,149,29,22,10,5,3
3499,2015-08-29,154.88,732.13,35,5420.80,2015,8,3,5,241,29,35,12,2,0
3500,2014-10-31,460.10,802.58,44,20244.40,2014,10,4,4,304,31,44,11,3,2
